,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
312,1309424974.4736328,0.0,1.8995663143203745
313,4055033655.098435,0.0,4.516651081868284
314,279355757.9009706,0.0,0.31402211855265116
315,2771257910.915684,0.0,4.328554831120975
316,1684499800.7404585,0.0,1.7198618399155472
317,3032324024.321339,0.0,2.162339533663535
318,1026027769.8578963,0.0,1.5274221532448404
319,382604007.84870195,0.0,0.3726796772920413
320,2127080164.9778395,0.0,2.029637383946831
321,3248244360.171016,0.0,2.3680013564004363
322,717942334.6284901,0.0,0.76076350842626
323,646842585.9111168,0.0,0.6915053819511355
324,653664936.6043034,0.0,0.5833206550061101
325,581811987.2854714,0.0,0.49895959066825646
326,2000516051.3892765,0.0,1.5661355982376701
327,1270431395.7296698,0.0,1.4292639147482993
328,2959938300.559604,0.0,2.277742505612734
329,2549669123.406395,0.0,3.4206137716063885
330,481749427.8942901,0.0,0.41928159681202076
331,3989259093.656927,0.0,5.65529760830509
332,2392711672.0303187,0.0,1.7836616006653403
333,5309137249.082567,0.0,5.543678040249487
334,535495120.00235504,0.0,0.6972305210755606
335,2537060795.2619877,0.0,3.814944977878461
336,755706982.8106358,0.0,0.7937892359828767
337,3960995655.304147,0.0,3.07496847188715
338,3274366418.2737765,0.0,4.461163580976001
339,238322528.93813777,0.0,0.3204522249666113
340,305573604.92008936,0.0,0.24989550818604306
341,2189441927.21291,0.0,2.520454411037826
342,592276367.0179536,0.0,0.5865114145015276
343,1193539453.7073927,0.0,1.481870034071672
344,3161500001.2962146,0.0,2.8327306362164846
345,445544178.74460495,0.0,0.342387189693776
346,593323320.3029218,0.0,0.582893559530556
347,661337775.8605403,0.0,1.2187481829984361
348,3142217007.4884663,0.0,2.31539444396284
349,2442180151.5690794,0.0,4.124604765175645
350,5899005039.391157,0.0,5.597543770498597
351,3859807861.682893,0.0,4.5320360234344745
352,4303363214.870643,0.0,4.529954821214623
353,5093991391.274155,0.0,6.358086212464173
354,736462957.3541423,0.0,1.271673922511372
355,1776958810.600957,0.0,2.550143804549415
356,2439796231.9878697,0.0,2.0315928171620414
357,2466155521.8694396,0.0,3.867805333930981
358,2917032141.6687264,0.0,3.1332972315869094
359,948022926.5396048,0.0,0.9593574220522008
360,355476220.0927197,0.0,0.4420096078348188
361,4970946667.333855,0.0,3.788497046410383
362,549916320.9280905,0.0,0.39370206588285583
363,1696251234.1545248,0.0,1.3843749138233647
364,1996595826.7073398,0.0,1.9125154966291578
365,591963341.1685156,0.0,0.6224637264494811
366,1095823562.8759587,0.0,0.7391118709228403
367,3417404875.2108507,0.0,3.095597940540353
368,4183404454.6193013,0.0,2.9467714592256957
369,662719757.1848929,0.0,0.8438288801698615
370,2020832820.3362315,0.0,3.6471522089406974
371,552710604.9466759,0.0,0.8988948241843547
372,2975548520.2732253,0.0,2.04751526234427
373,6752215328.043875,0.0,5.262337362009428
374,1061807795.5889618,0.0,0.7733886436266462
375,3282921380.321147,0.0,3.8657816531445226
376,2685377667.030896,0.0,2.338602339872424
377,375914680.88184255,0.0,0.48281259792098913
378,3321620208.3248253,0.0,4.329714419235214
379,2471439226.5941334,0.0,3.3045247871100476
380,2191335618.6545024,0.0,3.830812602214807
381,1431164939.3889701,0.0,2.6527290355559323
382,3918270736.5891647,0.0,3.4339037958845737
383,2621043191.140967,0.0,4.103995989504641
384,3209665989.81962,0.0,2.141763392552359
385,3623538736.27057,0.0,2.4839541090353254
386,1328963798.89784,0.0,1.5506827556829468
387,3739091986.8651285,0.0,3.3023926145915796
388,3053838810.028544,0.0,1.632945977942169
389,323073026.57203436,0.0,0.29390180368895286
390,1367995737.6964388,0.0,1.7974412281393863
391,323939171.2027072,0.0,0.4694452386322992
392,112375297.49005309,0.0,0.10954637345270649
393,1830312044.9801552,0.0,1.4120783881241412
394,2056068515.457643,0.0,1.806450858008565
395,4174259290.8761005,0.0,3.9432716503504723
396,2567072025.297406,0.0,2.33259302572462
397,1362396847.6972766,0.0,1.166168684994856
398,4026857857.1670394,0.0,3.167183094332818
399,2558763857.5130086,0.0,2.185651360471257
400,694952736.2099977,0.0,0.6773643936055587
401,641475927.9898871,0.0,0.518288938597603
402,1680084683.0760503,0.0,1.5567402319560355
403,345844753.81678987,0.0,0.579350074844088
404,1527168510.7692246,0.0,1.3624113002787297
405,1885362971.6163945,0.0,4.194680938489666
406,1158754881.6467016,0.0,1.3874591550735005
407,3079644127.5995865,0.0,2.4450961511644946
